1498	1498	1.3472680028336335e+03	2.3494742856405730e+02
1498	1574	-9.3691945892898582e+02	5.7405364901118709e+01
1498	1499	8.7937763960193945e+02	1.3645442592745827e-01
1574	1498	-9.3691945892898582e+02	5.7405364901118709e+01
1574	1574	1.4360544545113617e+03	2.3809297073316466e+02
1574	1499	-8.8087022995877612e+02	1.3561359309091428e+00
1499	1498	8.7937763960193945e+02	1.3645442592745827e-01
1499	1574	-8.8087022995877612e+02	1.3561359309091428e+00
1499	1499	1.6387118157423536e+03	1.1971270642854964e+02
1966	1966	1.4384475297492875e+03	1.3263130054644989e+02
1966	1900	-8.7727138834153322e+02	2.0334974556101137e+00
1966	1980	-8.7527519336647310e+02	3.7302480549803896e-02
1900	1966	-8.7727138834153322e+02	2.0334974556101137e+00
1900	1900	1.7996205228244892e+03	2.1726821293578953e+02
1900	1980	9.3139391915608098e+02	-5.6156028270157705e+01
1980	1966	-8.7527519336647310e+02	3.7302480549803896e-02
1980	1900	9.3139391915608098e+02	-5.6156028270157705e+01
1980	1980	1.5154230914104810e+03	2.3505270863004554e+02
1900	1816	1.1960936718372134e+03	-5.4442826962858433e+01
1900	1818	-1.1291095564736809e+03	-1.2541288400674528e+01
1816	1900	1.1960936718372134e+03	-5.4442826962858433e+01
1816	1816	2.0191720789065830e+03	2.5286513226973253e+02
1816	1818	-1.1586996267536920e+03	1.7048781879336762e+01
1818	1900	-1.1291095564736809e+03	-1.2541288400674528e+01
1818	1816	-1.1586996267536920e+03	1.7048781879336762e+01
1818	1818	1.7737196070489226e+03	1.6622727052031286e+02
1650	1650	2.1872941279365964e+03	1.7913575885961629e+02
1650	1730	-1.1264813953346743e+03	-1.3684287969848979e+01
1650	1651	-1.1981671224657414e+03	5.8001439161217561e+01
1730	1650	-1.1264813953346743e+03	-1.3684287969848979e+01
1730	1730	1.8152737968152010e+03	1.6460755043230799e+02
1730	1651	1.1558814891441361e+03	-1.5715805839612466e+01
1651	1650	-1.1981671224657414e+03	5.8001439161217561e+01
1651	1730	1.1558814891441361e+03	-1.5715805839612466e+01
1651	1651	2.0186156119999278e+03	2.5478194229073662e+02
1816	1797	-1.1717597075424324e+03	4.1373341240471902e+01
1816	1729	1.1553114530994596e+03	-2.4925086797499429e+01
1797	1816	-1.1717597075424324e+03	4.1373341240471902e+01
1797	1797	1.8210601517164182e+03	1.8398533601431760e+02
1797	1729	-1.1202127132120333e+03	-1.0173653089926958e+01
1729	1816	1.1553114530994596e+03	-2.4925086797499429e+01
1729	1797	-1.1202127132120333e+03	-1.0173653089926958e+01
1729	1729	1.8467759249767325e+03	1.5124819838431591e+02
1651	1649	-1.1601137680617583e+03	2.6881897075615843e+01
1651	1564	1.1716821994464299e+03	-3.8450328460286812e+01
1649	1651	-1.1601137680617583e+03	2.6881897075615843e+01
1649	1649	1.8447974855131681e+03	1.5607214253206232e+02
1649	1564	-1.1235991601732626e+03	-9.6327108128800809e+00
1564	1651	1.1716821994464299e+03	-3.8450328460286812e+01
1564	1649	-1.1235991601732626e+03	-9.6327108128800809e+00
1564	1564	1.8516212887343579e+03	1.8267026069905731e+02
1649	1729	-8.7592568274187931e+02	8.2879256827893251e+00
1649	1648	8.9073743772519958e+02	-2.3099680666109464e+01
1729	1649	-8.7592568274187931e+02	8.2879256827893251e+00
1729	1648	-8.8798598590759548e+02	2.0348228848505698e+01
1648	1649	8.9073743772519958e+02	-2.3099680666109464e+01
1648	1729	-8.8798598590759548e+02	2.0348228848505698e+01
1648	1648	1.5302981735528515e+03	2.1049334040031474e+02
1797	1881	-8.8204504244340296e+02	7.3859210146260130e+00
1797	1796	-9.1080913035000231e+02	3.6150008921225478e+01
1881	1797	-8.8204504244340296e+02	7.3859210146260130e+00
1881	1881	1.4028673599655147e+03	1.5536124067962334e+02
1881	1796	8.8424813447280235e+02	-9.5890130440255987e+00
1796	1797	-9.1080913035000231e+02	3.6150008921225478e+01
1796	1881	8.8424813447280235e+02	-9.5890130440255987e+00
1796	1796	1.5328348398984815e+03	2.1505624616548113e+02
1563	1563	1.6259827459407263e+03	1.1985394520550095e+02
1563	1631	-8.7464186180837305e+02	1.9589275562222692e+00
1563	1547	-8.7210349325409186e+02	-5.7944099805887639e-01
1631	1563	-8.7464186180837305e+02	1.9589275562222692e+00
1631	1631	1.5089310278599091e+03	2.3626364001400839e+02
1631	1547	9.2986099202469916e+02	-5.7178057772548506e+01
1547	1563	-8.7210349325409186e+02	-5.7944099805887639e-01
1547	1631	9.2986099202469916e+02	-5.7178057772548506e+01
1547	1547	1.5143325355902205e+03	2.3045428660830612e+02
1229	1229	1.3215790193269797e+03	1.9205124362508957e+02
1229	1314	8.5447535227759204e+02	2.0814701263245038e+01
1229	1313	-9.3273169318382452e+02	5.7441639642987475e+01
1314	1229	8.5447535227759204e+02	2.0814701263245038e+01
1314	1314	1.5714701560791764e+03	1.2776480582925829e+02
1314	1313	-9.0022000101804701e+02	2.4929947477210007e+01
1313	1229	-9.3273169318382452e+02	5.7441639642987475e+01
1313	1314	-9.0022000101804701e+02	2.4929947477210007e+01
1313	1313	1.9302824942961408e+03	2.4162040646596731e+02
1483	1483	2.0089028216655579e+03	2.2571727352548200e+02
1483	1562	-1.2855697355404329e+03	1.3775589799627703e+01
1483	1484	1.3038703448136143e+03	-3.2076199072809239e+01
1562	1483	-1.2855697355404329e+03	1.3775589799627703e+01
1562	1562	1.9543422911988528e+03	1.9060561143602783e+02
1562	1484	-1.2784673861837450e+03	6.6732404429396395e+00
1484	1483	1.3038703448136143e+03	-3.2076199072809239e+01
1484	1562	-1.2784673861837450e+03	6.6732404429396395e+00
1484	1484	2.3348050117341500e+03	1.8305653157478008e+02
1396	1396	2.3968562573333161e+03	1.4582398745608094e+02
1396	1484	-1.2550473629785984e+03	8.9799654104725288e+00
1396	1395	-1.2587796723013223e+03	1.2712274733196743e+01
1484	1396	-1.2550473629785984e+03	8.9799654104725288e+00
1484	1395	1.2766223261628818e+03	-3.0554928594755957e+01
1395	1396	-1.2587796723013223e+03	1.2712274733196743e+01
1395	1484	1.2766223261628818e+03	-3.0554928594755957e+01
1395	1395	2.2773738326021980e+03	1.9182225777885316e+02
1654	1654	2.3096037610090439e+03	1.9504511815140069e+02
1654	1567	1.2583378549840675e+03	-2.9590860175304059e+01
1654	1568	-1.2452265456753398e+03	1.6479550866576641e+01
1567	1654	1.2583378549840675e+03	-2.9590860175304059e+01
1567	1567	2.2341226937061806e+03	1.7726818975606631e+02
1567	1568	-1.2349552989959552e+03	6.2083041871916773e+00
1568	1654	-1.2452265456753398e+03	1.6479550866576641e+01
1568	1567	-1.2349552989959552e+03	6.2083041871916773e+00
1568	1568	1.9148292975032944e+03	1.9025936259028413e+02
2230	2230	1.4173243671043433e+03	2.1980343558482204e+02
2230	2141	8.0333061719856801e+02	-4.3611513969132702e+01
2230	2142	-7.7479351957656593e+02	1.5074416347130711e+01
2141	2230	8.0333061719856801e+02	-4.3611513969132702e+01
2141	2141	1.3155725219335018e+03	1.9546901499797377e+02
2141	2142	-7.5627364099986278e+02	-3.4454622295725654e+00
2142	2230	-7.7479351957656593e+02	1.5074416347130711e+01
2142	2141	-7.5627364099986278e+02	-3.4454622295725654e+00
2142	2142	1.3428022036314426e+03	1.3657846494285045e+02
2060	2060	1.1576995554491148e+03	2.2947662203869854e+02
2060	1983	7.0493409092861464e+02	-3.7419478785658740e+01
2060	1982	-6.9255146129398190e+02	2.5036849151025848e+01
1983	2060	7.0493409092861464e+02	-3.7419478785658740e+01
1983	1983	1.8566203371419774e+03	1.3805661338578452e+02
1983	1982	-6.6011947390178466e+02	-7.3951382411712858e+00
