1498	1498	3.1767867394309537e+03	0.0000000000000000e+00
1498	1574	-6.4989263442339234e+02	0.0000000000000000e+00
1498	1499	8.8005991173157679e+02	0.0000000000000000e+00
1574	1498	-6.4989263442339234e+02	0.0000000000000000e+00
1574	1574	2.6265193081771845e+03	0.0000000000000000e+00
1574	1499	-8.7408955030423044e+02	0.0000000000000000e+00
1499	1498	8.8005991173157679e+02	0.0000000000000000e+00
1499	1574	-8.7408955030423044e+02	0.0000000000000000e+00
1499	1499	2.2372753478851018e+03	0.0000000000000000e+00
1966	1966	2.1016040324815363e+03	0.0000000000000000e+00
1966	1900	-8.6710390106348268e+02	0.0000000000000000e+00
1966	1980	-8.7508868096372407e+02	0.0000000000000000e+00
1900	1966	-8.6710390106348268e+02	0.0000000000000000e+00
1900	1900	2.8859615875034387e+03	0.0000000000000000e+00
1900	1980	6.5061377780529256e+02	0.0000000000000000e+00
1980	1966	-8.7508868096372407e+02	0.0000000000000000e+00
1980	1900	6.5061377780529256e+02	0.0000000000000000e+00
1980	1980	2.6906866345607091e+03	0.0000000000000000e+00
1900	1816	9.2387953702292168e+02	0.0000000000000000e+00
1900	1818	-1.1918159984770532e+03	0.0000000000000000e+00
1816	1900	9.2387953702292168e+02	0.0000000000000000e+00
1816	1816	3.2834977402552495e+03	0.0000000000000000e+00
1816	1818	-1.0734557173570081e+03	0.0000000000000000e+00
1818	1900	-1.1918159984770532e+03	0.0000000000000000e+00
1818	1816	-1.0734557173570081e+03	0.0000000000000000e+00
1818	1818	2.6048559596504897e+03	0.0000000000000000e+00
1650	1650	3.0829729222346755e+03	0.0000000000000000e+00
1650	1730	-1.1949028351839197e+03	0.0000000000000000e+00
1650	1651	-9.0815992665965302e+02	0.0000000000000000e+00
1730	1650	-1.1949028351839197e+03	0.0000000000000000e+00
1730	1730	2.6383115489767415e+03	0.0000000000000000e+00
1730	1651	1.0773024599460734e+03	0.0000000000000000e+00
1651	1650	-9.0815992665965302e+02	0.0000000000000000e+00
1651	1730	1.0773024599460734e+03	0.0000000000000000e+00
1651	1651	3.2925253234536094e+03	0.0000000000000000e+00
1816	1797	-9.6489300134007237e+02	0.0000000000000000e+00
1816	1729	1.0306860191119624e+03	0.0000000000000000e+00
1797	1816	-9.6489300134007237e+02	0.0000000000000000e+00
1797	1797	2.7409868317880032e+03	0.0000000000000000e+00
1797	1729	-1.1710809786616680e+03	0.0000000000000000e+00
1729	1816	1.0306860191119624e+03	0.0000000000000000e+00
1729	1797	-1.1710809786616680e+03	0.0000000000000000e+00
1729	1729	2.6030169168983125e+03	0.0000000000000000e+00
1651	1649	-1.0257042826836794e+03	0.0000000000000000e+00
1651	1564	9.7943055714499542e+02	0.0000000000000000e+00
1649	1651	-1.0257042826836794e+03	0.0000000000000000e+00
1649	1649	2.6251581981734798e+03	0.0000000000000000e+00
1649	1564	-1.1717627142376630e+03	0.0000000000000000e+00
1564	1651	9.7943055714499542e+02	0.0000000000000000e+00
1564	1649	-1.1717627142376630e+03	0.0000000000000000e+00
1564	1564	2.7649725922296439e+03	0.0000000000000000e+00
